source_file,salesforce_id,proforma_type,layout,customer_name,company_name,address,weekly_hours_operation,avg_daily_wash_hours,labor_manager_hours,labor_manager_wage,labor_manager_burden,labor_asst_manager_hours,labor_asst_manager_wage,labor_asst_manager_burden,labor_attendants_hours,labor_attendants_wage,labor_attendants_burden,pkg_basic_price,pkg_basic_chem_cost,pkg_basic_pct_customers,pkg_menu1_price,pkg_menu1_chem_cost,pkg_menu1_pct_customers,pkg_menu2_price,pkg_menu2_chem_cost,pkg_menu2_pct_customers,pkg_menu3_price,pkg_menu3_chem_cost,pkg_menu3_pct_customers,pkg_menu4_price,pkg_menu4_chem_cost,pkg_menu4_pct_customers,factor_area_profile_choice,factor_area_profile_score,factor_nearest_competition_choice,factor_nearest_competition_score,factor_weekly_hours_choice,factor_weekly_hours_score,factor_type_of_site_choice,factor_type_of_site_score,factor_site_accessibility_choice,factor_site_accessibility_score,factor_entrance_stack_up_choice,factor_entrance_stack_up_score,factor_free_vacuum_slots_choice,factor_free_vacuum_slots_score,factor_pay_stations_choice,factor_pay_stations_score,factor_visibility_choice,factor_visibility_score,factor_traffic_speed_choice,factor_traffic_speed_score,cumulative_site_score,demog_avg_household_size_value,demog_avg_household_size_score,demog_pct_pop_25_65_value,demog_pct_pop_25_65_score,demog_pct_hh_income_35k_value,demog_pct_hh_income_35k_score,demog_base_price_carwash_value,demog_base_price_carwash_score,cumulative_demographic_score,first_year_target_score,second_year_target_score,mature_target_score,traffic_count,traffic_incr_y3,traffic_incr_y4,traffic_incr_y5,vol_yearly_y1,vol_yearly_y2,vol_yearly_y3,vol_yearly_y4,vol_yearly_y5,vol_monthly_y1,vol_monthly_y2,vol_monthly_y3,vol_monthly_y4,vol_monthly_y5,project_cost,total_debt,total_lease_payments,match_status,match_client_name,match_client_id,match_site_id,match_address1,match_state,match_postal_code,match_lat,match_lon,match_operational_start,match_stitched,match_secondary_segments,actuals_suspect,year,month,mem_purchase_count,mem_wash_count,mem_revenue,ret_wash_count,ret_revenue,ASP_mem,ASP_ret,mem_revenue_pct,mem_count_pct,imputed,wash_count,revenue,panel_client_id,panel_site_id
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2023.0,3.0,1266.0,2.0,117507.9,603.0,155466.41,92.82,257.82,43.05,0.33,0.0,605.0,272974.31,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2023.0,4.0,1199.0,3.0,90915.52,381.0,92501.32,75.83,242.79,49.57,0.78,0.0,384.0,183416.84000000003,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2023.0,5.0,1141.0,5.0,100709.03,483.0,116996.89,88.26,242.23,46.26,1.02,0.0,488.0,217705.91999999998,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2023.0,6.0,1077.0,0.0,70822.89,331.0,75945.55,65.76,229.44,48.25,0.0,0.0,331.0,146768.44,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2023.0,7.0,1077.0,2.0,78988.44,377.0,96828.35,73.34,256.84,44.93,0.53,0.0,379.0,175816.79,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2023.0,8.0,1116.0,1.0,81202.5,259.0,94265.24,72.76,363.96,46.28,0.38,0.0,260.0,175467.74,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2023.0,9.0,1096.0,1.0,86555.96,227.0,83397.46,78.97,367.39,50.93,0.44,0.0,228.0,169953.42,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2023.0,10.0,1115.0,4.0,103378.68,256.0,108187.55,92.72,422.61,48.86,1.54,0.0,260.0,211566.22999999998,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2023.0,11.0,1132.0,2.0,103139.21,205.0,107469.45,91.11,524.24,48.97,0.97,0.0,207.0,210608.66,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2023.0,12.0,1144.0,1.0,98137.12,192.0,97267.72,85.78,506.6,50.22,0.52,0.0,193.0,195404.84,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2024.0,1.0,1188.0,3.0,111290.63,193.0,99884.01,93.68,517.53,52.7,1.53,0.0,196.0,211174.64,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2024.0,2.0,1191.0,1.0,103642.05,177.0,80617.31,87.02,455.47,56.25,0.56,0.0,178.0,184259.36,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2024.0,3.0,1224.0,2.0,123136.47,214.0,91999.71,100.6,429.91,57.24,0.93,0.0,216.0,215136.18,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2024.0,4.0,1287.0,2.0,122519.44,206.0,115368.33,95.2,560.04,51.5,0.96,0.0,208.0,237887.77000000002,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2024.0,5.0,1261.0,2.0,128273.66,257.0,110073.5,101.72,428.3,53.82,0.77,0.0,259.0,238347.16,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2024.0,6.0,1224.0,0.0,93554.7,167.0,111094.84,76.43,665.24,45.71,0.0,0.0,167.0,204649.53999999998,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2024.0,7.0,1269.0,0.0,106643.54,602.0,129359.9,84.04,214.88,45.19,0.0,0.0,602.0,236003.44,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2024.0,8.0,1243.0,0.0,93602.4,607.0,103102.94,75.3,169.86,47.59,0.0,0.0,607.0,196705.34,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2024.0,9.0,1257.0,0.0,96660.91,714.0,111448.21,76.9,156.09,46.45,0.0,0.0,714.0,208109.12,prestigeautospa_000140,1.0
Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,0695w0000097P7VAAU,Flexserve,legacy_sheet1,Prestige Auto Spa,,"15180 Biscayne Blvd., N Miami Beach, FL 33160",,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS,0.1,MUTIPLE IN 4 MILES,0.125,MORE THAN 70 HOURS,0.15,CORNER LOT WITH LIGHT,0.15,EASY IN OR EASY OUT ONE WAY,0.05,LESS THAN 20 VEHICLES,0.125,LESS THAN 20 VEHICLES,0.1,2,0.1,MORE THAN 300 FEET BOTH DIRECTIONS,0.05,LESS THAN 50  MPH,0.05,1.0,2.5,0.0,51.6,-0.0101999999999999,0.635,0.10125,10.0,-0.375,-0.0709875,0.0076506911764705,0.0100979619565217,0.0122238486842105,53173.0,,,,122043.0605779412,161081.67933423913,174347.22939705884,180725.7865701219,194993.61182565783,10170.255048161764,13423.473277853262,14528.935783088236,15060.482214176827,16249.467652138155,,,,matched_zip,Prestige Auto Spa,prestigeautospa_000140,1.0,15180 Biscayne Blvd,FL,33160,25.915846,-80.156975,01-2020,False,,False,2024.0,10.0,1257.0,0.0,95368.35,800.0,111481.74,75.87,139.35,46.11,0.0,0.0,800.0,206850.09000000003,prestigeautospa_000140,1.0
