client_id_location_id,operational_start_date,latitude,longitude,state,region,city,zip,cohort,cbsa_id,cbsa_name,h3_id
oilstop_b8849068a00b4ad5d448fc3586ee426a9bb3107fbb76f975d9b4cc03d79853e6,2024-01-01,44.534915,-73.249656,OR,West,MEDFORD,97501-2013,young,15540,"Burlington-South Burlington, VT",882b8cb0e7fffff
orcaexpress_1,2024-01-23,47.167013,-122.143434,WA,West,Bonney Lake,98391,young,42660,"Seattle-Tacoma-Bellevue, WA",8828d4ae9bfffff
pinkbirdcarwash_1,2024-11-14,26.7199475,-80.0870623,FL,South,West Palm Beach,33401,young,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844ae8539fffff
quicknclean_33df2206b6d193b9af50d1841681e33009e11dd07834cbe60db3528b0a36ed62,2024-01-01,35.99125,-95.887226,OK,South,BIXBY,74008-2028,young,46140,"Tulsa, OK",8826ea96b5fffff
quicknclean_3b3a98ad7c2dbd94198614579538e6aa8512e37d25d378182e7f839de62badc7,2024-01-01,36.101094,-95.976118,OK,South,TULSA,74105-7615,young,46140,"Tulsa, OK",8826ee2da3fffff
quicknclean_6def2d6423643f5693f521057d5edcf063aa4de8599ef190d7dc74860f5999c4,2024-01-01,35.45019,-97.41598,OK,South,OKLAHOMA CITY,73110-2621,young,36420,"Oklahoma City, OK",8826c18e31fffff
quicknclean_cad71e60cd99c26fb984d365628abe5e62a535428125f5ebb21ebc75364d8c8c,2024-01-01,33.847285,-84.610263,OK,South,BROKEN ARROW,74014,young,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c1a5e3fffff
quicknclean_da71772e6d0af388e68a7b1f6d3a56f71385f0e891707c19d22a257ad328bb14,2024-01-01,36.061543,-95.784887,OK,South,BROKEN ARROW,74012-1919,young,46140,"Tulsa, OK",8826e85829fffff
quicknclean_eeb2f94899bafe111beec046b87f1f74bc375284f059c2c1b2b4fe7139a0e56e,2024-01-01,29.4864818,-95.2150591,OK,South,OKLAHOMA CITY,73127,young,26420,"Houston-The Woodlands-Sugar Land, TX",88446c8da5fffff
quickquack_4b70a922e6409c88f5fd310fd5d856fba13e1b053ce34e3c3ed493aa94f368bc,2024-01-01,33.429578,-79.148296,CA,West,ROCKLIN,95765-4299,young,23860,"Georgetown, SC",882ad36867fffff
quickquack_c60ae970a25b0124145943e42664015b92fe712abde5263983dd2b781c63db00,2024-01-01,32.705339,-96.839619,CA,West,FOLSOM,95630-6346,young,19100,"Dallas-Fort Worth-Arlington, TX",8826cb981bfffff
racer/allamericancarwash_12c6950b4c6dcf403e1412339013984953c7155c2bea0379da67c90b9ef84a1d,2024-01-01,29.87038,-95.395886,TX,South,SAN ANTONIO,78249,young,26420,"Houston-The Woodlands-Sugar Land, TX",88446c301bfffff
racer/allamericancarwash_24b3251ef522f8ea8fdb271a3794c87147fa4dba83a62fff4de8824d0325bac3,2024-01-01,38.0870386,-97.9110651,TX,South,UNIVERSAL CITY,78148-3792,young,26740,"Hutchinson, KS",8826e2a1e1fffff
racer/allamericancarwash_2fd5f0393ddb4541ec849cf1fe52db50d820997ae8e92a013bcf349ccd86b5b4,2024-01-01,37.101642,-84.589963,TX,South,BOERNE,78006-2822,young,43700,"Somerset, KY",882669a69bfffff
racer/allamericancarwash_39a0b063f357572fe54ac43e430260c86dd5a0dd20cfd99e3c2c77879d833701,2024-01-01,42.88706,-87.913636,TX,South,SAN ANTONIO,78257-4501,young,33340,"Milwaukee-Waukesha-West Allis, WI",88275d28a7fffff
racer/allamericancarwash_a99ad841c19b137c7c32fde07883c961e576534e395887ce7146f87424044653,2024-01-01,29.6482086,-98.427436,TX,South,SAN ANTONIO,78261-2026,young,41700,"San Antonio-New Braunfels, TX",88489c08d1fffff
racer/allamericancarwash_e500eb1c9a5993a4694cd7182f90c92e8702c8dfeb128de8c5422dea88070c4d,2024-01-01,29.5148766,-98.5356014,TX,South,SAN ANTONIO,78230-5372,young,41700,"San Antonio-New Braunfels, TX",88489c0045fffff
racer/allamericancarwash_f70e472ea48318faff6b5737d235b158c15d893625aa83af31722029a74d26f0,2024-01-01,32.2325917,-101.462369,TX,South,BIG SPRING,79720,young,13700,"Big Spring, TX",88488b6d39fffff
racewaycarwash_1,2024-04-25,42.043359,-88.277576,IL,Midwest,Elgin,60120,young,16980,"Chicago-Naperville-Elgin, IL-IN-WI",88275939dbfffff
racewaycarwash_2,2024-11-08,42.115524,-87.986045,IL,Midwest,Arlington Heights,60004,young,16980,"Chicago-Naperville-Elgin, IL-IN-WI",882759328dfffff
racewaycarwash_3,2024-09-03,42.397505,-88.184202,IL,Midwest,Fox Lake,60020,young,16980,"Chicago-Naperville-Elgin, IL-IN-WI",8827591733fffff
racewaycarwash_3373a2d0ef0457583cf26ec9e262b1535106c5955ba5bc2b0ed24de7ae559a38,2024-01-01,27.5153194,-97.8615725,TX,South,IRVING,75060-2110,young,28780,"Kingsville, TX",8848958d91fffff
racewaycarwash_45bc2af5cd0288d2a00f92c68baa4db77e2f4c22c147b176bf0c02d1da47e49f,2024-01-01,35.0491648,-89.8282628,TX,South,PLANO,75074-8515,young,32820,"Memphis, TN-MS-AR",882659a603fffff
racewaycarwash_da35005b30a892baa69861797b9670a6eef488f119252f680a0e0f988e6ec2f6,2024-01-01,33.7547889,-78.9634199,TX,South,CARROLLTON,75006-2904,young,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",882ad3559dfffff
radiantexpresscarwash_8,2024-01-26,27.9958305,-82.4862386,FL,South,Tampa,33614,young,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a1229fffff
radiantexpresscarwash_9,2024-08-28,28.193328,-82.590251,FL,South,Odessa,33556,young,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a14e1fffff
rapidsexpresscarwash_6fe5befe9c366a08df2386f9cc7a25992e85c5ceedd0dd782e4f06bd453acbad,2024-01-01,33.809284,-117.866587,CA,West,ORANGE,92867-3523,young,31080,"Los Angeles-Long Beach-Anaheim, CA",8829a0b51dfffff
ridethru_1,2024-03-20,33.975085,-118.122414,CA,West,Montebello,90640,young,31080,"Los Angeles-Long Beach-Anaheim, CA",8829a1d207fffff
rinsemyride_4,2024-02-28,33.5971226,-112.1348587,AZ,West,Phoenix,85029,young,38060,"Phoenix-Mesa-Scottsdale, AZ",8829b6c255fffff
riptide_11,2024-03-20,33.9838152,-78.3677888,NC,South,Shallotte,28470,young,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",882ad38147fffff
riptide_12,2024-09-10,37.07233,-76.473289,VA,South,Newport News,23606,young,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",882af60c03fffff
riptide_14,2024-10-30,35.9587881,-86.8062696,TN,South,Franklin,37067,young,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",88264d01dbfffff
riptide_15,2024-11-19,35.9091264,-86.8308782,TN,South,Franklin,37064,young,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",88264d0e67fffff
riptide_9,2024-03-07,34.7242705,-76.7443341,NC,South,Morehead City,28557,young,33980,"Morehead City, NC",882ad510e7fffff
riptidecarwash_2f5c1ff297e9bd14161dbeff1390130ade28d69a5a69ae712a54c8e80449f171,2024-01-01,34.549285,-82.673258,NC,South,MOREHEAD CITY,28557,young,24860,"Greenville-Anderson-Mauldin, SC",8844dd8b4dfffff
riptidecarwash_4fb09851655edc2adb6f530fb005b79a97a8c4ad9a5be2026f2aeac7f6497b5c,2024-01-01,33.9838152,-78.3677888,NC,South,SHALLOTTE,28470-4451,young,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",882ad38147fffff
riptidecarwash_ea7bf2b0dcd7da4042204dc5cd18bf43433544e1d425fe75b1927df11ab3c5a6,2024-01-01,37.072021,-76.473099,VA,South,NEWPORT NEWS,23606-1903,young,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",882af60c15fffff
roadrunnerexpress_4,2024-09-06,37.283468,-79.923973,VA,South,Roanoke,24012,young,40220,"Roanoke, VA",882a8a970bfffff
rocketcarwash_300b4535901dc7e55e24c7d6c2030b967a7809987c50b9f608de6786de1fcdfd,2024-01-01,33.0181571,-117.0751321,UT,West,RIVERTON,84065-8017,young,41740,"San Diego-Carlsbad, CA",8829a47229fffff
rocketcarwash_3993854397a2abf7e18e33aaa567602ca540a15a88f846b16054ebe324472f4d,2024-01-01,40.540109,-111.937857,UT,West,SOUTH JORDAN,84095-7808,young,41620,"Salt Lake City, UT",882696312dfffff
rocketcarwash_4a368357015caf0983845d7268c485f97c318c6b09f9b82b2da4b8cabe8ff927,2024-01-01,40.7345237,-96.6018554,NE,Midwest,LINCOLN,68526-9701,young,30700,"Lincoln, NE",88260a1081fffff
rowlettcarwash_ad03ba50edfa621b329d1e60235ca227db721295110a20f506bf92a444c65da6,2024-01-01,32.9182523,-96.5145077,TX,South,ROWLETT,75088-4505,young,19100,"Dallas-Fort Worth-Arlington, TX",8826c821bbfffff
scrubblesstl_11,2024-07-17,38.6700002,-90.6085959,MO,Midwest,Chesterfield,63005,young,41180,"St. Louis, MO-IL",8826462a89fffff
scrubblesstl_12,2024-09-17,38.8090099,-90.8770201,MO,Midwest,Wentzville,63385,young,41180,"St. Louis, MO-IL",8826467739fffff
scrubhubcarwash_1997af881f264f423eb95ae213e436c643794a1795e210e4dc8860e06547ca71,2024-01-01,31.8216019,-81.5994386,GA,South,HINESVILLE,31313-4405,young,25980,"Hinesville, GA",8844f32d25fffff
shaftercarwash_1,2024-10-14,35.5017576,-119.2730227,CA,West,Shafter,93263,young,12540,"Bakersfield, CA",8829ac6b37fffff
shammycarwash_02c6da1a8c9eee466edcf4a04cede223706a646df31418866390e697e350c6e7,2024-01-01,32.853475,-97.213417,TX,South,NORTH RICHLAND HILLS,76180-6243,young,19100,"Dallas-Fort Worth-Arlington, TX",8826c869b1fffff
shammycarwash_61a9517f9ab5c189d910d9238fd93e590b521d3aff717178f795d3bbc66a9441,2024-01-01,32.6383308,-97.3701352,TX,South,FORT WORTH,76133-7297,young,19100,"Dallas-Fort Worth-Arlington, TX",8826cbd8a7fffff
shammycarwash_72c03e6ed4bfe145dd3bdeeef7a52dc9737e141c7d2b7cd0437d2a8544bcb63a,2024-01-01,35.654461,-80.456657,TX,South,FORT WORTH,76179-9414,young,16740,"Charlotte-Concord-Gastonia, NC-SC",8844da266dfffff
sharkbaycarwash_1,2024-08-28,30.928691,-83.245584,GA,South,Valdosta,31605,young,46660,"Valdosta, GA",8844e24d33fffff
shineycarwash_1,2024-08-14,39.3979453,-76.9310934,MD,South,Sykesville,21784,young,12580,"Baltimore-Columbia-Towson, MD",882aa8cb6dfffff
shortmancarwash_4,2024-07-19,36.0308366,-95.867917,OK,South,Tulsa,74133,young,46140,"Tulsa, OK",8826ea96c1fffff
snapclean_5,2024-06-26,32.4837293,-97.0059181,TX,South,Midlothian,76065,young,19100,"Dallas-Fort Worth-Arlington, TX",8826cbc6b1fffff
snapclean_6,2024-06-11,32.708644,-97.132958,TX,South,Arlington,76013,young,19100,"Dallas-Fort Worth-Arlington, TX",8826cbd099fffff
soapyjoes_387b6fa6e0cb77130fdfcc320615886e0203af5607882163e0450928291d8b22,2024-01-01,33.193118,-117.254108,CA,West,VISTA,92081-6539,young,41740,"San Diego-Carlsbad, CA",8829a474e5fffff
soapyjoes_8a43473c70cc64c656a5b0494a4dda42daa6a20b76476dbb7e1209281884b5dd,2024-01-01,35.3392525,-77.9190192,CA,West,CHULA VISTA,91911-6502,young,24140,"Goldsboro, NC",882ad444b3fffff
soapyjoes_abccbd348d79f7e91dbf6083468ccd152c9385d130dc7b8c1c11d0c568f3faa3,2024-01-01,33.189975,-117.276818,CA,West,VISTA,92083-6150,young,41740,"San Diego-Carlsbad, CA",8829a4748dfffff
soapyjoes_ed2390fa119b375b09232d18a13e85003fdb13c687e7f54df2fb3a86c583b05f,2024-01-01,32.83195,-116.98328,CA,West,SANTEE,92071-4215,young,41740,"San Diego-Carlsbad, CA",8829a45695fffff
sourceonecarwashadvisors_234de8168ad707816d38830e2bdcfc826c36d039f44a969710b3294bf2ee37f5,2024-01-01,32.2066453,-98.2326992,TX,South,STEPHENVILLE,76401-3811,young,44500,"Stephenville, TX",88489b2b21fffff
southernshineexpress_1,2024-10-30,34.9627359,-82.4319032,SC,South,Travelers Rest,29690,young,24860,"Greenville-Anderson-Mauldin, SC",8844dd0823fffff
splash_4,2024-02-02,29.2799998,-81.0815648,FL,South,Ormond Beach,32174,young,19660,"Deltona-Daytona Beach-Ormond Beach, FL",8844f6135dfffff
splashcarwash_24c78aad788421f23961f617e56cf7f6ab468a0f219729992108f94bb4c60e5f,2024-01-01,42.582425,-71.196087,FL,South,ORMOND BEACH,32174-5119,young,14460,"Boston-Cambridge-Newton, MA-NH",882a3071edfffff
splashzonecarwash_3,2024-04-30,31.6423397,-84.2539721,GA,South,Leesburg,31763,young,10500,"Albany, GA",8844e34501fffff
stewardcwopco_88c7927e0b636641f64ea563fe5fd57f19f796384a7ed60cfd6416fa79d71120,2024-01-01,37.4759997,-120.8493861,TX,South,WHARTON,77488-2711,young,33700,"Modesto, CA",882836c6c7fffff
sudsdeluxe_10,2024-07-10,29.8504544,-97.9609079,TX,South,San Marcos,78666,young,12420,"Austin-Round Rock, TX",88489eb715fffff
sudstop_1,2024-03-21,27.448146,-82.533542,FL,South,Bradenton,34203,young,35840,"North Port-Sarasota-Bradenton, FL",88441e621bfffff
sudstop_10,2024-06-27,32.3830288,-86.207026,AL,South,Montgomery,36117,young,33860,"Montgomery, AL",8844eeb4d5fffff
sudstop_3,2024-04-29,33.9357467,-84.1847587,GA,South,Norcross,30071,young,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c1381bfffff
sudstop_36bbd421ab196548f16cdc676b706ce50ccb390ce657bfa398cd15f106617e07,2024-01-01,35.374643,-77.944051,AL,South,MONTGOMERY,36117-2172,young,24140,"Goldsboro, NC",882ad445dbfffff
sudstop_3c951639ba64aaddd0880688487f279a344c7416ac262624185eb2f0ed4125ab,2024-01-01,30.683075,-86.123384,FL,South,DEFUNIAK SPRINGS,32435,young,18880,"Crestview-Fort Walton Beach-Destin, FL",8844e528adfffff
sudstop_4,2024-09-10,34.922906,-81.978752,SC,South,Spartanburg,29301,young,43900,"Spartanburg, SC",8844dd4835fffff
sudstop_6,2024-05-22,34.8309749,-86.5712452,AL,South,Meridianville,35759,young,26620,"Huntsville, AL",882649ae59fffff
sudstop_76a874ca1db3e9d78311b07ae756d0c0e6d0efd5a13b1fab744098bf79d5e465,2024-01-01,25.9847704,-80.1762101,FL,South,HOLLYWOOD,33023,young,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844a10733fffff
sudstop_8,2024-06-06,30.2307399,-85.8916138,FL,South,Panama City Beach,32413,young,37460,"Panama City, FL",8844e50b17fffff
sudstop_9,2024-07-18,30.683075,-86.123384,FL,South,DeFuniak Springs,32435,young,18880,"Crestview-Fort Walton Beach-Destin, FL",8844e528adfffff
sudstop_a6e746104ed0d43aad1478381fc4ff6776a613a87354c6df4f8fa17a15c9164b,2024-01-01,39.676744,-104.7703692,AL,South,MERIDIANVILLE,35759-2102,young,19740,"Denver-Aurora-Lakewood, CO",88268cd5edfffff
sudstop_d0ce8a350692a47293268e5a353c77b4cdb40d191ed77738cb6050a2a079d1f9,2024-01-01,37.2944489,-83.1976694,AL,South,JACKSONVILLE,36265-2732,young,NON_CBSA_AL,Non-CBSA AL,882a986827fffff
sudstop_d61dd6f92bb11bfd9f6ec746cea13cc7489766c9de986032e86f77352f40511d,2024-01-01,30.2302706,-85.8912321,FL,South,PANAMA CITY BEACH,32413-5229,young,37460,"Panama City, FL",8844e50b17fffff
summitwashholdings_3738002845e8d59fa6b1853ac82f3badeb45c1c4b8374648461c4d2595f8d814,2024-01-01,35.7978173,-78.5746952,FL,South,DELAND,32720,young,39580,"Raleigh, NC",882ad69a4dfffff
texaspridecarwash_1,2024-03-12,32.6977577,-96.4538761,TX,South,Heartland,75126,young,19100,"Dallas-Fort Worth-Arlington, TX",8826cb96cbfffff
thecarwashdepot_0914b761296708001b2fa361255d953bcc284dc9c2e1288a23fb7d82e3e9bee7,2024-01-01,26.8824789,-80.1134695,LA,South,PONCHATOULA,70454,young,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844aeb8edfffff
thoroughbred_19,2024-02-23,38.7751801,-85.4066432,IN,Midwest,Madison,47250,young,31500,"Madison, IN",88266cad85fffff
thoroughbred_20,2024-02-21,45.665691,-118.809255,OR,West,Pendleton,97801,young,25840,"Hermiston-Pendleton, OR",88288c7493fffff
thoroughbred_21,2024-03-19,38.9874878,-85.6113892,IN,Midwest,North Vernon,47265,young,35860,"North Vernon, IN",88266c14a1fffff
thoroughbred_23,2024-08-28,39.5206509,-85.7566336,IN,Midwest,Shelbyville,46176,young,26900,"Indianapolis-Carmel-Anderson, IN",882a926c3bfffff
thoroughbred_24,2024-06-19,46.584069,-120.595448,WA,West,Yakima,98908,young,49420,"Yakima, WA",882889a34dfffff
thoroughbred_25,2024-07-02,46.56265,-120.493242,WA,West,Union Gap,98903,young,49420,"Yakima, WA",882889ba37fffff
thoroughbred_27,2024-11-19,38.33967,-82.9436302,KY,South,Grayson,41143,young,26580,"Huntington-Ashland, WV-KY-OH (nearest)",882a9ea2e9fffff
thoroughbred_28,2024-11-06,43.223406,-123.347571,OR,West,Roseburg,97470,young,40700,"Roseburg, OR",8828187903fffff
tidalwave_0572faf0b1f626c14f4209cd5819d353be34139a81503e0e9e1c136071195c93,2024-01-01,34.216794,-86.158345,AL,South,BOAZ,35957-1272,young,10700,"Albertville, AL",8844eb00e5fffff
tidalwave_06a79c7b97bbba95d9df43207a7a88c2d9113a0451a481ddf05130cfd5c5bc99,2024-01-01,36.186518,-82.7621609,TN,South,GREENEVILLE,37745-0971,young,24620,"Greeneville, TN",882a9b26b3fffff
tidalwave_09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,2024-01-01,36.7381727,-97.0749898,OK,South,PONCA CITY,74601-1627,young,38620,"Ponca City, OK",8826c5955bfffff
tidalwave_0be107cf306f7a59c57f78ce22fa055369996ef9bfb47eacfc8a6f37c6f21ede,2024-01-01,42.7336211,-90.4421579,WI,Midwest,PLATTEVILLE,53818,young,38420,"Platteville, WI",88275aaf25fffff
tidalwave_11f7210c9fd702a2b4a22c2f01d3931cb1e54a12c29b54e10628d3c5cdfa5a5a,2024-01-01,31.992093,-81.130847,GA,South,SAVANNAH,31406-4562,young,42340,"Savannah, GA",8844d5c76dfffff
tidalwave_171ae34547ba9b7dd4c67ae9fd5d2ffbef1194fec9eb5792a3ec38084f5f3849,2024-01-01,29.073926,-82.073863,FL,South,BELLEVIEW,34420-2810,young,36100,"Ocala, FL",8844f41a55fffff
tidalwave_1bbd2841ed9b6059d36384d4dfeb52438faed3f801f07dee7c59ebf0e4ac22fa,2024-01-01,32.008839,-97.099273,TX,South,HILLSBORO,76645,young,NON_CBSA_TX,Non-CBSA TX,8826cb72abfffff
tidalwave_1eeb862214058f34d53a8d310cf8722c5fb6c4d1e21dab3ebf3a309a06bb921b,2024-01-01,37.361978,-81.045064,WV,South,PRINCETON,24739-6916,young,14140,"Bluefield, WV-VA",882a9d2283fffff
tidalwave_27b771ee0bfe5bca5c891d7cc012f998627f4a504b963149e099d460c86a59b1,2024-01-01,39.82588,-76.973423,PA,Northeast,HANOVER,17331-5222,young,49620,"York-Hanover, PA",882aaeb827fffff
tidalwave_2b08f93b15981c156508403939051dad25dda45e310499417027dfb478308c74,2024-01-01,33.520758,-81.727512,SC,South,AIKEN,29803-6081,young,12260,"Augusta-Richmond County, GA-SC",8844c26f67fffff
tidalwave_2b0b251eedf29874263a6041816ee4a926599049e531a8c8122df2ba46e1feef,2024-01-01,30.1111135,-95.6418508,IL,Midwest,BOURBONNAIS,60914,young,26420,"Houston-The Woodlands-Sugar Land, TX",88446dc9d5fffff
tidalwave_2ffa45a2697919b8aa6029c471876e0f751aa35e6eea75527818c46250ad90ca,2024-01-01,36.087056,-83.93918,TN,South,KNOXVILLE,37938,young,28940,"Knoxville, TN",8844cbcb6dfffff
tidalwave_3040e088700c12030d6620ab608d9a371094680a3178fd0e5e7531564c4a01f2,2024-01-01,35.158971,-83.392801,FL,South,NEW PORT RICHEY,34654-9999,young,19000,"Cullowhee, NC (nearest)",8844ce6d25fffff
tidalwave_3372613b5371bd74eb9441ad03ef7f59d6c623c4ed9caa1ff5e060a1dbb71c70,2024-01-01,32.3368142,-90.1041036,MS,South,FLOWOOD,39232-9999,young,27140,"Jackson, MS",88445c0517fffff
tidalwave_357c4c1275fd465a5e32b9249e73503edb841f88d0bcd9f7184ff4b645951ca6,2024-01-01,29.863781,-97.960194,MO,Midwest,INDEPENDENCE,64055-3869,young,12420,"Austin-Round Rock, TX",88489eb73bfffff
tidalwave_376f5ff0b1fd16725f96e7cd8cda0d657b40054d0ea5fe08eba1651b7b2e0164,2024-01-01,31.62351,-84.218607,GA,South,ALBANY,31707-1275,young,10500,"Albany, GA",8844e34e59fffff
tidalwave_37b37e4342f6f50b1073636e6a2a804f3c2ed80562ffd41e80b3a5ece4eed6a3,2024-01-01,41.5652456,-70.595585,AL,South,MADISON,35758-9558,young,12700,"Barnstable Town, MA",882a316105fffff
tidalwave_3ee124d31da9d58909fe18e11da5f7bad3ef5791f7044d3943fe368b57348ef2,2024-01-01,26.0657126,-80.259735,TX,South,LIBERTY,77575-3916,young,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844a104d3fffff
tidalwave_4238943e10ba952c1d613d619a0c166df45eda1a57fd997d1723ba4c2e119098,2024-01-01,40.1577449,-89.3973065,IL,Midwest,LINCOLN,62656-9705,young,30660,"Lincoln, IL",8826627031fffff
tidalwave_42fa47daa5b9d2defc6b33c3338fa3d7d7dbfad7f6c7157cb3a8f4c9f2adf94e,2024-01-01,35.825251,-90.677168,AR,South,JONESBORO,72401-5310,young,27860,"Jonesboro, AR",88265d6847fffff
tidalwave_496eca5de76b336ce6324ba1d91edc5c675c585c75f7451f750e25b23eeee026,2024-01-01,44.900228,-89.607835,WI,Midwest,SCHOFIELD,54476-3806,young,48140,"Wausau, WI",882751a10bfffff
tidalwave_4f756e4b6d7321698897833997ab50b41fe6411f3805f8b00c2d562dd0017fe4,2024-01-01,40.9238117,-72.6984423,VA,South,CHRISTIANSBURG,24073,young,35620,"New York-Newark-Jersey City, NY-NJ-PA",882a154629fffff
tidalwave_532e4fcdeedf50071bc46f33e38e8c323a95c1d9e36b28afa263036f25d1bb4b,2024-01-01,26.526895,-80.098917,NM,West,ALBUQUERQUE,87114-6490,young,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844ae90b1fffff
tidalwave_537ceb12c8ce33cc2dca6d935bbad6c51ad99f911a39a4cc2ea0b071eef09504,2024-01-01,26.5885719,-80.0660999,FL,South,LAKE WORTH,33462-1555,young,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844ae8059fffff
tidalwave_539150e28932e15be197849fe8ccd582d686d9106990b3055f9e5d9061a441ae,2024-01-01,27.7368325,-82.6800166,WI,Midwest,BEAVER DAM,53916,young,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a91c3fffff
tidalwave_56d5cdc2ce8546aaea9ae89aa00bffe8a14aeb1a345d8b870e7f8f1abb3715b3,2024-01-01,42.296541,-88.425729,IL,Midwest,WOODSTOCK,60098,young,16980,"Chicago-Naperville-Elgin, IL-IN-WI",88275901a9fffff
tidalwave_587131d1742e5607ee037bc9700e7f7714e9dcab727bd9b6834751b0bad82ead,2024-01-01,33.852156,-84.039738,GA,South,SNELLVILLE,30078-7416,young,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c10cadfffff
tidalwave_5b0888aceaec1d3eedf3c970b783c76433d3b46b013df53b782c975aacbcca12,2024-01-01,36.162596,-84.089892,TN,South,CLINTON,37716,young,28940,"Knoxville, TN",8844cbcad1fffff
tidalwave_616bd23fa0a8bf4ba7c0d998f6a5efe3bf77a832c00654a5ff7d86c882220854,2024-01-01,27.7117577,-82.3330877,AL,South,MONTGOMERY,36116-6811,young,45300,"Tampa-St. Petersburg-Clearwater, FL",88441ad0d9fffff
tidalwave_65cecf5f59e8f6e137d84d7e3037ba893b07145728cc96436440a38adf42a8a5,2024-01-01,36.742123,-95.948317,OK,South,BARTLESVILLE,74006,young,12780,"Bartlesville, OK",8826ee16adfffff
tidalwave_66db20bac405109a0a6690d877129d3cb5887a452a71e2d33e60acfa2d1b4203,2024-01-01,33.657595,-84.002192,NY,Northeast,NIAGARA FALLS,14304,young,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c1012bfffff
tidalwave_67f77e3f8462935edd1dd99772fd39e808b3ee24f2bba98d13be64bae120d1c6,2024-01-01,41.860828,-88.007947,IL,Midwest,LOMBARD,60148-4628,young,16980,"Chicago-Naperville-Elgin, IL-IN-WI",8827592425fffff
tidalwave_69e469e5886e2f932934051c80f27bdc2e299512dd42477c30d1c33a57ba5d08,2024-01-01,34.6482864,-120.4571269,PA,Northeast,WASHINGTON,15301-2702,young,42200,"Santa Maria-Santa Barbara, CA",88291345bdfffff
tidalwave_6ccd957dfc101da3df60f383e5db994a8b4d1726e3a3ba4ea861f7b761545c99,2024-01-01,32.3825989,-86.1772153,AL,South,MONTGOMERY,36117-4211,young,33860,"Montgomery, AL",8844eeb4e3fffff
tidalwave_7198c5d5f11a817da22053501d43b1bd32c68513b0df041fa30abdddb73cd414,2024-01-01,38.014725,-84.459854,KY,South,LEXINGTON,40502,young,30460,"Lexington-Fayette, KY",88266dadcbfffff
tidalwave_7cd722065231a261a39c7901f8e7ba9827b25db35e24ed108b20a5931e37f846,2024-01-01,34.3024025,-88.7080749,MS,South,TUPELO,38804-1050,young,46180,"Tupelo, MS",88264b6841fffff
tidalwave_7e3e2ffc4aaea0b23da3ee5a92614f9720b76cb34b524a47781135aee497c5d6,2024-01-01,42.55869,-113.7944914,ID,West,BURLEY,83318-3484,young,15420,"Burley, ID",8828b03197fffff
tidalwave_7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,2024-01-01,27.7613697,-98.0489109,TX,South,ALICE,78332,young,10860,"Alice, TX",884895a8d5fffff
tidalwave_80e2659056142dfd3b841c5b9eeba786a5d4c07db194d077fc60b6105b890d0f,2024-01-01,29.090616,-82.244598,FL,South,OCALA,34476,young,36100,"Ocala, FL",8844f41281fffff
tidalwave_8609e156a39d4663503efd05e3ddc630b22c2e523668a5eeb68911b6b306430e,2024-01-01,34.963159,-90.0195839,TX,South,EL PASO,79938,young,32820,"Memphis, TN-MS-AR",882659ac57fffff
tidalwave_89b03e4c3be9cb3eacb0c2c51f35c968d387407ec7638ee906de0b162389130a,2024-01-01,32.8677631,-117.2153321,IN,Midwest,LAWRENCEBURG,47025,young,41740,"San Diego-Carlsbad, CA",8829a401c3fffff
tidalwave_8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,2024-01-01,39.9830529,-75.2421422,AL,South,TUSCALOOSA,35405-8465,young,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882a134991fffff
tidalwave_8ee288fb235aaea627bfb911d24d5a6920da368bdcfd60a3706c8e6d0b97b3b8,2024-01-01,42.841572,-85.674812,WV,South,MORGANTOWN,26501,young,24340,"Grand Rapids-Wyoming, MI",8827485689fffff
tidalwave_904dba3b5f32ffa2691f8a92d3d794b0ad01c43877297502cc0dbc172e9d64b7,2024-01-01,39.6917582,-105.0812664,ID,West,MOUNTAIN HOME,83647-3200,young,19740,"Denver-Aurora-Lakewood, CO",88268cd9d5fffff
